x1,x2,y
-4.5354958728000225,3.289154741506774,46.67441571178259
4.44765729882428,-3.7811390666305247,-54.02346773898208
1.1062004244163255,-4.318276906145064,-88.72692617275857
-4.71217323686661,-0.8897153019329531,26.40624868921881
4.148459010681,-3.7190425363379997,-51.48653641737288
1.6755773852102713,-2.2583933344019416,-13.856776200701129
3.35302495589238,3.179670241190621,58.42188902442745
2.636057941597608,-1.0847430182217064,3.8012092894080522
-1.4664777197394718,1.6821279855501627,7.1162542659762265
0.37395602937922856,1.439042535411307,5.737287397900499
0.4269608315824849,2.3758230158889146,17.231127061764244
-2.4821770417463584,-1.5219079209780695,4.545911378482432
-4.775306916798826,-4.070093601768678,-26.801125279066447
-1.5304679810377229,4.684887775943839,103.94215939650466
-3.7241969720443624,4.369578230310628,86.75095650256254
2.578461104643691,2.1920177827226386,25.43256600593872
-3.9821752737959626,4.921580148233126,120.95425950742003
3.5300945546736013,1.1665031452073809,20.272571641155785
-1.5818264830212403,-1.3205924869791552,2.439466537242899
-2.4535934523623615,1.1958795489782954,7.4287974018486365
4.758520794625346,3.7096912374608557,95.80787031648694
-1.4116951587649753,-3.692896232598005,-45.06518682794938
-2.377359557001749,4.406792451153406,86.76806624812296
-3.1514554447447294,-4.787305891496128,-87.11067843102775
-2.0685226973898674,1.1598545026017906,4.815998352100472
2.3199394181140507,3.7294583587640826,70.40972870694996
1.1812824045789583,4.629268752375799,112.36947859256053
0.03136258580087681,3.670314961224486,55.40312441442588
-0.7857544940750207,2.4573378273123216,16.402487541318685
3.4964739067741153,-3.188506504653197,-33.98114139685263
-1.0149526560262654,2.4270652119998104,16.03202263440371
-1.3902610305997323,2.5137508602904566,16.458438607775946
1.9574868898461713,-3.7979094462939154,-60.676529340195444
4.495206236576422,-4.042854444798383,-65.97424824852772
4.488855372533333,-3.794331142227212,-53.61039796132087
-3.294758763127085,0.96269878482053,10.600172280566001
0.0263709310519209,-2.700453941089138,-20.70384539690368
-1.1070438595802345,-1.1616704806695601,1.1101262110168668
4.004180571633304,-1.5411694304704326,4.733228210826999
-3.8392735949308374,4.963339160567418,124.19845310124555
0.986584841970366,2.322248864095612,19.477575619047617
